ShopIndex,Name,Class_Job,Price,IsCash,IsPackage,IsShow,Label,IconInfo,MenuNum,IsGift,ShopSort
221300504,Long Cornrow,3,1350,1,0,1,0,0,0,1,9
221300506,Long Cornrow,3,3050,1,0,1,0,0,0,1,9
221300701,Indi Mohican,3,100,0,0,1,0,0,0,1,9
221300702,Indi Mohican,3,550,0,0,1,0,0,0,1,9
221300703,Indi Mohican,3,900,0,0,1,0,0,0,1,9
221300704,Indi Mohican,3,1500,0,0,1,0,0,0,1,9
221300706,Indi Mohican,3,3600,0,0,1,0,0,0,1,9
221301001,Short Cornrow_Cash,3,100,1,0,1,0,0,0,1,9
221301002,Short Cornrow_Cash,3,600,1,0,1,0,0,0,1,9
221301003,Short Cornrow_Cash,3,950,1,0,1,0,0,0,1,9
221301004,Short Cornrow_Cash,3,1350,1,0,1,0,0,0,1,9
221301006,Short Cornrow_Cash,3,3050,1,0,1,0,0,0,1,9
222100101,Police Cap,1,100,0,0,1,0,0,0,1,9
222100102,Police Cap,1,550,0,0,1,0,0,0,1,9
222100103,Police Cap,1,900,0,0,1,0,0,0,1,9
222100104,Police Cap,1,1500,0,0,1,0,0,0,1,9
222100106,Police Cap,1,3600,0,0,1,0,0,0,1,9
222100301,Navyseal Hat,1,350,0,0,1,0,0,0,0,9
222100302,Navyseal Hat,1,1950,0,0,1,0,0,0,0,9
222100303,Navyseal Hat,1,3150,0,0,1,0,0,0,0,9
222100304,Navyseal Hat,1,5250,0,0,1,0,0,0,0,9
222100306,Navyseal Hat,1,12600,0,0,1,0,0,0,0,9
222100401,Officer Cap-A,1,350,0,0,1,0,0,0,0,9
222100402,Officer Cap-A,1,1950,0,0,1,0,0,0,0,9
222100403,Officer Cap-A,1,3150,0,0,1,0,0,0,0,9
222100404,Officer Cap-A,1,5250,0,0,1,0,0,0,0,9
222100406,Officer Cap-A,1,12600,0,0,1,0,0,0,0,9
222100501,Officer Cap-B,1,350,0,0,1,0,0,0,0,9
222100502,Officer Cap-B,1,1950,0,0,1,0,0,0,0,9
222100503,Officer Cap-B,1,3150,0,0,1,0,0,0,0,9
222100504,Officer Cap-B,1,5250,0,0,1,0,0,0,0,9
222100506,Officer Cap-B,1,12600,0,0,1,0,0,0,0,9
222100601,Officer Cap-C,1,350,0,0,1,0,0,0,0,9
222100602,Officer Cap-C,1,1950,0,0,1,0,0,0,0,9
222100603,Officer Cap-C,1,3150,0,0,1,0,0,0,0,9
222100604,Officer Cap-C,1,5250,0,0,1,0,0,0,0,9
222100606,Officer Cap-C,1,12600,0,0,1,0,0,0,0,9
222100701,Officer Cap-D,1,350,0,0,1,0,0,0,0,9
222100702,Officer Cap-D,1,1950,0,0,1,0,0,0,0,9
222100703,Officer Cap-D,1,3150,0,0,1,0,0,0,0,9
222100704,Officer Cap-D,1,5250,0,0,1,0,0,0,0,9
222100706,Officer Cap-D,1,12600,0,0,1,0,0,0,0,9
222100901,Forest Cap,1,350,0,0,1,0,0,0,0,9
222100902,Forest Cap,1,1950,0,0,1,0,0,0,0,9
222100903,Forest Cap,1,3150,0,0,1,0,0,0,0,9
222100904,Forest Cap,1,5250,0,0,1,0,0,0,0,9
222100906,Forest Cap,1,12600,0,0,1,0,0,0,0,9
222101001,Cowboy Hat,1,350,0,0,1,0,0,0,0,9
222101002,Cowboy Hat,1,1950,0,0,1,0,0,0,0,9
222101003,Cowboy Hat,1,3150,0,0,1,0,0,0,0,9
222101004,Cowboy Hat,1,5250,0,0,1,0,0,0,0,9
222101006,Cowboy Hat,1,12600,0,0,1,0,0,0,0,9
222101301,Black Beanie,1,100,1,0,1,0,0,0,1,9
222101302,Black Beanie,1,600,1,0,1,0,0,0,1,9
222101303,Black Beanie,1,950,1,0,1,0,0,0,1,9
222101304,Black Beanie,1,1350,1,0,1,0,0,0,1,9
222101306,Black Beanie,1,3050,1,0,1,0,0,0,1,9
222101401,Navyseal Hat_Cash,1,100,1,0,1,0,0,0,1,9
222101402,Navyseal Hat_Cash,1,600,1,0,1,0,0,0,1,9
222101403,Navyseal Hat_Cash,1,950,1,0,1,0,0,0,1,9
222101404,Navyseal Hat_Cash,1,1350,1,0,1,0,0,0,1,9
222101406,Navyseal Hat_Cash,1,3050,1,0,1,0,0,0,1,9
222101501,Forest Cap_Cash,1,100,1,0,1,0,0,0,1,9
222101502,Forest Cap_Cash,1,600,1,0,1,0,0,0,1,9
222101503,Forest Cap_Cash,1,950,1,0,1,0,0,0,1,9
222101504,Forest Cap_Cash,1,1350,1,0,1,0,0,0,1,9
222101506,Forest Cap_Cash,1,3050,1,0,1,0,0,0,1,9
222101601,Cowboy Hat_Cash,1,100,1,0,1,0,0,0,1,9
222101602,Cowboy Hat_Cash,1,600,1,0,1,0,0,0,1,9
222101603,Cowboy Hat_Cash,1,950,1,0,1,0,0,0,1,9
222101604,Cowboy Hat_Cash,1,1350,1,0,1,0,0,0,1,9
222101606,Cowboy Hat_Cash,1,3050,1,0,1,0,0,0,1,9
222300101,TJ Head Box,3,350,0,0,1,0,0,0,0,9
222300102,TJ Head Box,3,1950,0,0,1,0,0,0,0,9
222300103,TJ Head Box,3,3150,0,0,1,0,0,0,0,9
222300104,TJ Head Box,3,5250,0,0,1,0,0,0,0,9
222300106,TJ Head Box,3,12600,0,0,1,0,0,0,0,9
222300201,Brown Bug,3,100,0,0,1,0,0,0,1,9
222300202,Brown Bug,3,550,0,0,1,0,0,0,1,9
222300203,Brown Bug,3,900,0,0,1,0,0,0,1,9
222300204,Brown Bug,3,1500,0,0,1,0,0,0,1,9
222300206,Brown Bug,3,3600,0,0,1,0,0,0,1,9
222300401,Classic Fedora-A,3,350,0,0,1,0,0,0,0,9
222300402,Classic Fedora-A,3,1950,0,0,1,0,0,0,0,9
222300403,Classic Fedora-A,3,3150,0,0,1,0,0,0,0,9
222300404,Classic Fedora-A,3,5250,0,0,1,0,0,0,0,9
222300406,Classic Fedora-A,3,12600,0,0,1,0,0,0,0,9
222300501,Classic Fedora-B,3,350,0,0,1,0,0,0,0,9
222300502,Classic Fedora-B,3,1950,0,0,1,0,0,0,0,9
222300503,Classic Fedora-B,3,3150,0,0,1,0,0,0,0,9
222300504,Classic Fedora-B,3,5250,0,0,1,0,0,0,0,9
222300506,Classic Fedora-B,3,12600,0,0,1,0,0,0,0,9
222300601,Classic Fedora-C,3,350,0,0,1,0,0,0,0,9
222300602,Classic Fedora-C,3,1950,0,0,1,0,0,0,0,9
222300603,Classic Fedora-C,3,3150,0,0,1,0,0,0,0,9
222300604,Classic Fedora-C,3,5250,0,0,1,0,0,0,0,9
222300606,Classic Fedora-C,3,12600,0,0,1,0,0,0,0,9
222300701,Classic Fedora-D,3,350,0,0,1,0,0,0,0,9
222300702,Classic Fedora-D,3,1950,0,0,1,0,0,0,0,9
222300703,Classic Fedora-D,3,3150,0,0,1,0,0,0,0,9
222300704,Classic Fedora-D,3,5250,0,0,1,0,0,0,0,9
222300706,Classic Fedora-D,3,12600,0,0,1,0,0,0,0,9
222300901,White Beanie,3,350,0,0,1,0,0,0,0,9
222300902,White Beanie,3,1950,0,0,1,0,0,0,0,9
222300903,White Beanie,3,3150,0,0,1,0,0,0,0,9
222300904,White Beanie,3,5250,0,0,1,0,0,0,0,9
222300906,White Beanie,3,12600,0,0,1,0,0,0,0,9
222301001,Red Bandana,3,350,0,0,1,0,0,0,0,9
222301002,Red Bandana,3,1950,0,0,1,0,0,0,0,9
222301003,Red Bandana,3,3150,0,0,1,0,0,0,0,9
222301004,Red Bandana,3,5250,0,0,1,0,0,0,0,9
222301006,Red Bandana,3,12600,0,0,1,0,0,0,0,9
222301101,Doublebelt Armycap,3,100,0,0,1,0,0,0,1,9
222301102,Doublebelt Armycap,3,550,0,0,1,0,0,0,1,9
222301103,Doublebelt Armycap,3,900,0,0,1,0,0,0,1,9
222301104,Doublebelt Armycap,3,1500,0,0,1,0,0,0,1,9
222301106,Doublebelt Armycap,3,3600,0,0,1,0,0,0,1,9
222301201,Rasta Hair Band,3,100,1,0,1,0,0,0,1,9
222301202,Rasta Hair Band,3,600,1,0,1,0,0,0,1,9
222301203,Rasta Hair Band,3,950,1,0,1,0,0,0,1,9
222301204,Rasta Hair Band,3,1350,1,0,1,0,0,0,1,9
222301206,Rasta Hair Band,3,3050,1,0,1,0,0,0,1,9
222301401,Military Cap,3,100,1,0,1,0,0,0,1,9
222301402,Military Cap,3,600,1,0,1,0,0,0,1,9
222301403,Military Cap,3,950,1,0,1,0,0,0,1,9
222301404,Military Cap,3,1350,1,0,1,0,0,0,1,9
222301406,Military Cap,3,3050,1,0,1,0,0,0,1,9
222301601,Winter Cap,3,100,1,0,1,0,0,0,1,9
222301602,Winter Cap,3,600,1,0,1,0,0,0,1,9
222301603,Winter Cap,3,950,1,0,1,0,0,0,1,9
222301604,Winter Cap,3,1350,1,0,1,0,0,0,1,9
222301606,Winter Cap,3,3050,1,0,1,0,0,0,1,9
222301701,Coloful Cap,3,100,1,0,1,0,0,0,1,9
222301702,Coloful Cap,3,600,1,0,1,0,0,0,1,9
222301703,Coloful Cap,3,950,1,0,1,0,0,0,1,9
222301704,Coloful Cap,3,1350,1,0,1,0,0,0,1,9
222301706,Coloful Cap,3,3050,1,0,1,0,0,0,1,9
222301801,TJ Head Box_Cash,3,100,1,0,1,0,0,0,1,9
222301802,TJ Head Box_Cash,3,600,1,0,1,0,0,0,1,9
222301803,TJ Head Box_Cash,3,950,1,0,1,0,0,0,1,9
222301804,TJ Head Box_Cash,3,1350,1,0,1,0,0,0,1,9
222301806,TJ Head Box_Cash,3,3050,1,0,1,0,0,0,1,9
222301901,Red Bandana_Cash,3,100,1,0,1,0,0,0,1,9
222301902,Red Bandana_Cash,3,600,1,0,1,0,0,0,1,9
222301903,Red Bandana_Cash,3,950,1,0,1,0,0,0,1,9
222301904,Red Bandana_Cash,3,1350,1,0,1,0,0,0,1,9
222301906,Red Bandana_Cash,3,3050,1,0,1,0,0,0,1,9
222302001,White Beanie_Cash,3,100,1,0,1,0,0,0,1,9
222302002,White Beanie_Cash,3,600,1,0,1,0,0,0,1,9
222302003,White Beanie_Cash,3,950,1,0,1,0,0,0,1,9
222302004,White Beanie_Cash,3,1350,1,0,1,0,0,0,1,9
222302006,White Beanie_Cash,3,3050,1,0,1,0,0,0,1,9
222303201,Desperado Hat,3,200,1,0,1,0,0,0,1,9
222303202,Desperado Hat,3,1100,1,0,1,0,0,0,1,9
222303203,Desperado Hat,3,1750,1,0,1,0,0,0,1,9
222303204,Desperado Hat,3,2550,1,0,1,0,0,0,1,9
222303206,Desperado Hat,3,5750,1,0,1,0,0,0,1,9
231100101,GIGN Jacket,1,300,1,0,1,0,0,0,1,9
231100102,GIGN Jacket,1,1650,1,0,1,0,0,0,1,9
231100103,GIGN Jacket,1,2550,1,0,1,0,0,0,1,9
231100104,GIGN Jacket,1,3750,1,0,1,0,0,0,1,9
231100106,GIGN Jacket,1,8400,1,0,1,0,0,0,1,9
231100301,SWAT V01 Jacket,1,300,0,0,1,0,0,0,1,9
231100302,SWAT V01 Jacket,1,1700,0,0,1,0,0,0,1,9
231100303,SWAT V01 Jacket,1,2700,0,0,1,0,0,0,1,9
231100304,SWAT V01 Jacket,1,4500,0,0,1,0,0,0,1,9
231100306,SWAT V01 Jacket,1,10800,0,0,1,0,0,0,1,9
231100901,SWAT V02 Jacket,1,300,0,0,1,0,0,0,1,9
231100902,SWAT V02 Jacket,1,1700,0,0,1,0,0,0,1,9
231100903,SWAT V02 Jacket,1,2700,0,0,1,0,0,0,1,9
231100904,SWAT V02 Jacket,1,4500,0,0,1,0,0,0,1,9
231100906,SWAT V02 Jacket,1,10800,0,0,1,0,0,0,1,9
231101001,707 Jacket,1,300,0,0,1,0,0,0,1,9
231101002,707 Jacket,1,1700,0,0,1,0,0,0,1,9
231101003,707 Jacket,1,2700,0,0,1,0,0,0,1,9
231101004,707 Jacket,1,4500,0,0,1,0,0,0,1,9
231101006,707 Jacket,1,10800,0,0,1,0,0,0,1,9
231101201,SWAT Jacket,1,300,0,0,1,0,0,0,1,9
231101202,SWAT Jacket,1,1700,0,0,1,0,0,0,1,9
231101203,SWAT Jacket,1,2700,0,0,1,0,0,0,1,9
231101204,SWAT Jacket,1,4500,0,0,1,0,0,0,1,9
231101206,SWAT Jacket,1,10800,0,0,1,0,0,0,1,9
231101301,Navyseal Jacket,1,950,0,0,1,0,0,0,0,9
231101302,Navyseal Jacket,1,5300,0,0,1,0,0,0,0,9
231101303,Navyseal Jacket,1,8550,0,0,1,0,0,0,0,9
231101304,Navyseal Jacket,1,14250,0,0,1,0,0,0,0,9
231101306,Navyseal Jacket,1,34200,0,0,1,0,0,0,0,9
231101401,Officer Suit Jacket-A,1,950,0,0,1,0,0,0,0,9
231101402,Officer Suit Jacket-A,1,5300,0,0,1,0,0,0,0,9
231101403,Officer Suit Jacket-A,1,8550,0,0,1,0,0,0,0,9
231101404,Officer Suit Jacket-A,1,14250,0,0,1,0,0,0,0,9
231101406,Officer Suit Jacket-A,1,34200,0,0,1,0,0,0,0,9
231101501,Officer Suit Jacket-B,1,950,0,0,1,0,0,0,0,9
231101502,Officer Suit Jacket-B,1,5300,0,0,1,0,0,0,0,9
231101503,Officer Suit Jacket-B,1,8550,0,0,1,0,0,0,0,9
231101504,Officer Suit Jacket-B,1,14250,0,0,1,0,0,0,0,9
231101506,Officer Suit Jacket-B,1,34200,0,0,1,0,0,0,0,9
231101601,Officer Suit Jacket-C,1,950,0,0,1,0,0,0,0,9
231101602,Officer Suit Jacket-C,1,5300,0,0,1,0,0,0,0,9
231101603,Officer Suit Jacket-C,1,8550,0,0,1,0,0,0,0,9
231101604,Officer Suit Jacket-C,1,14250,0,0,1,0,0,0,0,9
231101606,Officer Suit Jacket-C,1,34200,0,0,1,0,0,0,0,9
231101701,Officer Suit Jacket-D,1,950,0,0,1,0,0,0,0,9
231101702,Officer Suit Jacket-D,1,5300,0,0,1,0,0,0,0,9
231101703,Officer Suit Jacket-D,1,8550,0,0,1,0,0,0,0,9
231101704,Officer Suit Jacket-D,1,14250,0,0,1,0,0,0,0,9
231101706,Officer Suit Jacket-D,1,34200,0,0,1,0,0,0,0,9
231101801,Forest Camo Vest,1,950,0,0,1,0,0,0,0,9
231101802,Forest Camo Vest,1,5300,0,0,1,0,0,0,0,9
231101803,Forest Camo Vest,1,8550,0,0,1,0,0,0,0,9
231101804,Forest Camo Vest,1,14250,0,0,1,0,0,0,0,9
231101806,Forest Camo Vest,1,34200,0,0,1,0,0,0,0,9
231101901,Sheriff Shirt,1,950,0,0,1,0,0,0,0,9
231101902,Sheriff Shirt,1,5300,0,0,1,0,0,0,0,9
231101903,Sheriff Shirt,1,8550,0,0,1,0,0,0,0,9
231101904,Sheriff Shirt,1,14250,0,0,1,0,0,0,0,9
231101906,Sheriff Shirt,1,34200,0,0,1,0,0,0,0,9
231102001,Police Vest,1,950,0,0,1,0,0,0,0,9
231102002,Police Vest,1,5300,0,0,1,0,0,0,0,9
231102003,Police Vest,1,8550,0,0,1,0,0,0,0,9
231102004,Police Vest,1,14250,0,0,1,0,0,0,0,9
231102006,Police Vest,1,34200,0,0,1,0,0,0,0,9
231102201,SWAT Commando Top,1,300,0,0,1,0,0,0,1,9
231102202,SWAT Commando Top,1,1700,0,0,1,0,0,0,1,9
231102203,SWAT Commando Top,1,2700,0,0,1,0,0,0,1,9
231102204,SWAT Commando Top,1,4500,0,0,1,0,0,0,1,9
231102206,SWAT Commando Top,1,10800,0,0,1,0,0,0,1,9
231102301,Bike Jacket,1,300,1,0,1,0,0,0,1,9
231102302,Bike Jacket,1,1650,1,0,1,0,0,0,1,9
231102303,Bike Jacket,1,2550,1,0,1,0,0,0,1,9
231102304,Bike Jacket,1,3750,1,0,1,0,0,0,1,9
231102306,Bike Jacket,1,8400,1,0,1,0,0,0,1,9
231102401,RiotGear Top,1,300,1,0,1,0,0,0,1,9
231102402,RiotGear Top,1,1650,1,0,1,0,0,0,1,9
231102403,RiotGear Top,1,2550,1,0,1,0,0,0,1,9
231102404,RiotGear Top,1,3750,1,0,1,0,0,0,1,9
231102406,RiotGear Top,1,8400,1,0,1,0,0,0,1,9
231102701,Arctic Jumper,1,300,1,0,1,0,0,0,1,9
231102702,Arctic Jumper,1,1650,1,0,1,0,0,0,1,9
231102703,Arctic Jumper,1,2550,1,0,1,0,0,0,1,9
231102704,Arctic Jumper,1,3750,1,0,1,0,0,0,1,9
231102706,Arctic Jumper,1,8400,1,0,1,0,0,0,1,9
231102801,Snow Camo Jacket,1,300,1,0,1,0,0,0,1,9
231102802,Snow Camo Jacket,1,1650,1,0,1,0,0,0,1,9
231102803,Snow Camo Jacket,1,2550,1,0,1,0,0,0,1,9
231102804,Snow Camo Jacket,1,3750,1,0,1,0,0,0,1,9
231102806,Snow Camo Jacket,1,8400,1,0,1,0,0,0,1,9
231103001,Police Vest_Cash,1,300,1,0,1,0,0,0,1,9
231103002,Police Vest_Cash,1,1650,1,0,1,0,0,0,1,9
231103003,Police Vest_Cash,1,2550,1,0,1,0,0,0,1,9
231103004,Police Vest_Cash,1,3750,1,0,1,0,0,0,1,9
231103006,Police Vest_Cash,1,8400,1,0,1,0,0,0,1,9
231103101,Navyseal Jacket_Cash,1,300,1,0,1,0,0,0,1,9
231103102,Navyseal Jacket_Cash,1,1650,1,0,1,0,0,0,1,9
231103103,Navyseal Jacket_Cash,1,2550,1,0,1,0,0,0,1,9
231103104,Navyseal Jacket_Cash,1,3750,1,0,1,0,0,0,1,9
231103106,Navyseal Jacket_Cash,1,8400,1,0,1,0,0,0,1,9
231103201,Forest Camo Vest_Cash,1,300,1,0,1,0,0,0,1,9
231103202,Forest Camo Vest_Cash,1,1650,1,0,1,0,0,0,1,9
231103203,Forest Camo Vest_Cash,1,2550,1,0,1,0,0,0,1,9
231103204,Forest Camo Vest_Cash,1,3750,1,0,1,0,0,0,1,9
231103206,Forest Camo Vest_Cash,1,8400,1,0,1,0,0,0,1,9
231103301,Sheriff Shirt_Cash,1,300,1,0,1,0,0,0,1,9
231103302,Sheriff Shirt_Cash,1,1650,1,0,1,0,0,0,1,9
231103303,Sheriff Shirt_Cash,1,2550,1,0,1,0,0,0,1,9
231103304,Sheriff Shirt_Cash,1,3750,1,0,1,0,0,0,1,9
231103306,Sheriff Shirt_Cash,1,8400,1,0,1,0,0,0,1,9
231103401,NOCS Jacket,1,500,1,0,1,0,0,0,1,9
231103402,NOCS Jacket,1,2600,1,0,1,0,0,0,1,9
231103403,NOCS Jacket,1,4100,1,0,1,0,0,0,1,9
231103404,NOCS Jacket,1,5950,1,0,1,0,0,0,1,9
231103406,NOCS Jacket,1,13350,1,0,1,0,0,0,1,9
231300101,Prisoner Shirt,3,300,0,0,1,0,0,0,1,9
231300102,Prisoner Shirt,3,1700,0,0,1,0,0,0,1,9
231300103,Prisoner Shirt,3,2700,0,0,1,0,0,0,1,9
231300104,Prisoner Shirt,3,4500,0,0,1,0,0,0,1,9
231300106,Prisoner Shirt,3,10800,0,0,1,0,0,0,1,9
231300401,The Bulls,3,950,0,0,1,0,0,0,0,9
231300402,The Bulls,3,5300,0,0,1,0,0,0,0,9
231300403,The Bulls,3,8550,0,0,1,0,0,0,0,9
231300404,The Bulls,3,14250,0,0,1,0,0,0,0,9
231300406,The Bulls,3,34200,0,0,1,0,0,0,0,9
231300501,The Pride,3,950,0,0,1,0,0,0,0,9
231300502,The Pride,3,5300,0,0,1,0,0,0,0,9
231300503,The Pride,3,8550,0,0,1,0,0,0,0,9
231300504,The Pride,3,14250,0,0,1,0,0,0,0,9
231300506,The Pride,3,34200,0,0,1,0,0,0,0,9
231300601,Romantic Wine,3,300,0,0,1,0,0,0,1,9
231300602,Romantic Wine,3,1700,0,0,1,0,0,0,1,9
231300603,Romantic Wine,3,2700,0,0,1,0,0,0,1,9
231300604,Romantic Wine,3,4500,0,0,1,0,0,0,1,9
231300606,Romantic Wine,3,10800,0,0,1,0,0,0,1,9
231300701,Riding Jacket,3,300,1,0,1,0,0,0,1,9
231300702,Riding Jacket,3,1650,1,0,1,0,0,0,1,9
231300703,Riding Jacket,3,2550,1,0,1,0,0,0,1,9
231300704,Riding Jacket,3,3750,1,0,1,0,0,0,1,9
231300706,Riding Jacket,3,8400,1,0,1,0,0,0,1,9
231300801,Blitz,3,950,0,0,1,0,0,0,0,9
231300802,Blitz,3,5300,0,0,1,0,0,0,0,9
231300803,Blitz,3,8550,0,0,1,0,0,0,0,9
231300804,Blitz,3,14250,0,0,1,0,0,0,0,9
231300806,Blitz,3,34200,0,0,1,0,0,0,0,9
231300901,Men Hunter,3,300,0,0,1,0,0,0,1,9
231300902,Men Hunter,3,1700,0,0,1,0,0,0,1,9
231300903,Men Hunter,3,2700,0,0,1,0,0,0,1,9
231300904,Men Hunter,3,4500,0,0,1,0,0,0,1,9
231300906,Men Hunter,3,10800,0,0,1,0,0,0,1,9
231301001,Black Star,3,950,0,0,1,0,0,0,0,9
231301002,Black Star,3,5300,0,0,1,0,0,0,0,9
231301003,Black Star,3,8550,0,0,1,0,0,0,0,9
231301004,Black Star,3,14250,0,0,1,0,0,0,0,9
231301006,Black Star,3,34200,0,0,1,0,0,0,0,9
231301301,White Tanktop,3,300,0,0,1,0,0,0,1,9
231301302,White Tanktop,3,1700,0,0,1,0,0,0,1,9
231301303,White Tanktop,3,2700,0,0,1,0,0,0,1,9
231301304,White Tanktop,3,4500,0,0,1,0,0,0,1,9
231301306,White Tanktop,3,10800,0,0,1,0,0,0,1,9
231301401,Fakefur Coat-A,3,950,0,0,1,0,0,0,0,9
231301402,Fakefur Coat-A,3,5300,0,0,1,0,0,0,0,9
231301403,Fakefur Coat-A,3,8550,0,0,1,0,0,0,0,9
231301404,Fakefur Coat-A,3,14250,0,0,1,0,0,0,0,9
231301406,Fakefur Coat-A,3,34200,0,0,1,0,0,0,0,9
231301501,Fakefur Coat-B,3,950,0,0,1,0,0,0,0,9
231301502,Fakefur Coat-B,3,5300,0,0,1,0,0,0,0,9
231301503,Fakefur Coat-B,3,8550,0,0,1,0,0,0,0,9
231301504,Fakefur Coat-B,3,14250,0,0,1,0,0,0,0,9
231301506,Fakefur Coat-B,3,34200,0,0,1,0,0,0,0,9
231301601,Fakefur Coat-C,3,950,0,0,1,0,0,0,0,9
231301602,Fakefur Coat-C,3,5300,0,0,1,0,0,0,0,9
231301603,Fakefur Coat-C,3,8550,0,0,1,0,0,0,0,9
231301604,Fakefur Coat-C,3,14250,0,0,1,0,0,0,0,9
231301606,Fakefur Coat-C,3,34200,0,0,1,0,0,0,0,9
231301701,Fakefur Coat-D,3,950,0,0,1,0,0,0,0,9
231301702,Fakefur Coat-D,3,5300,0,0,1,0,0,0,0,9
231301703,Fakefur Coat-D,3,8550,0,0,1,0,0,0,0,9
231301704,Fakefur Coat-D,3,14250,0,0,1,0,0,0,0,9
231301706,Fakefur Coat-D,3,34200,0,0,1,0,0,0,0,9
231302001,Yellow Tanktop,3,300,0,0,1,0,0,0,1,9
231302002,Yellow Tanktop,3,1700,0,0,1,0,0,0,1,9
231302003,Yellow Tanktop,3,2700,0,0,1,0,0,0,1,9
231302004,Yellow Tanktop,3,4500,0,0,1,0,0,0,1,9
231302006,Yellow Tanktop,3,10800,0,0,1,0,0,0,1,9
231302101,Green Sweatshirt,3,300,1,0,1,0,0,0,1,9
231302102,Green Sweatshirt,3,1650,1,0,1,0,0,0,1,9
231302103,Green Sweatshirt,3,2550,1,0,1,0,0,0,1,9
231302104,Green Sweatshirt,3,3750,1,0,1,0,0,0,1,9
231302106,Green Sweatshirt,3,8400,1,0,1,0,0,0,1,9
231302301,Orange Jumper,3,300,1,0,1,0,0,0,1,9
231302302,Orange Jumper,3,1650,1,0,1,0,0,0,1,9
231302303,Orange Jumper,3,2550,1,0,1,0,0,0,1,9
231302304,Orange Jumper,3,3750,1,0,1,0,0,0,1,9
231302306,Orange Jumper,3,8400,1,0,1,0,0,0,1,9
231302501,Padding Parka,3,300,1,0,1,0,0,0,1,9
231302502,Padding Parka,3,1650,1,0,1,0,0,0,1,9
231302503,Padding Parka,3,2550,1,0,1,0,0,0,1,9
231302504,Padding Parka,3,3750,1,0,1,0,0,0,1,9
231302506,Padding Parka,3,8400,1,0,1,0,0,0,1,9
231302601,Check Parka,3,300,1,0,1,0,0,0,1,9
231302602,Check Parka,3,1650,1,0,1,0,0,0,1,9
231302603,Check Parka,3,2550,1,0,1,0,0,0,1,9
231302604,Check Parka,3,3750,1,0,1,0,0,0,1,9
231302606,Check Parka,3,8400,1,0,1,0,0,0,1,9
231302801,Black Star_Cash,3,300,1,0,1,0,0,0,1,9
231302802,Black Star_Cash,3,1650,1,0,1,0,0,0,1,9
231302803,Black Star_Cash,3,2550,1,0,1,0,0,0,1,9
231302804,Black Star_Cash,3,3750,1,0,1,0,0,0,1,9
231302806,Black Star_Cash,3,8400,1,0,1,0,0,0,1,9
231302901,The Pride_Cash,3,300,1,0,1,0,0,0,1,9
231302902,The Pride_Cash,3,1650,1,0,1,0,0,0,1,9
231302903,The Pride_Cash,3,2550,1,0,1,0,0,0,1,9
231302904,The Pride_Cash,3,3750,1,0,1,0,0,0,1,9
231302906,The Pride_Cash,3,8400,1,0,1,0,0,0,1,9
231303001,Blitz_Cash,3,300,1,0,1,0,0,0,1,9
231303002,Blitz_Cash,3,1650,1,0,1,0,0,0,1,9
231303003,Blitz_Cash,3,2550,1,0,1,0,0,0,1,9
231303004,Blitz_Cash,3,3750,1,0,1,0,0,0,1,9
231303006,Blitz_Cash,3,8400,1,0,1,0,0,0,1,9
231303101,The Bulls_Cash,3,300,1,0,1,0,0,0,1,9
231303102,The Bulls_Cash,3,1650,1,0,1,0,0,0,1,9
231303103,The Bulls_Cash,3,2550,1,0,1,0,0,0,1,9
231303104,The Bulls_Cash,3,3750,1,0,1,0,0,0,1,9
231303106,The Bulls_Cash,3,8400,1,0,1,0,0,0,1,9
231303201,Desperado Shirt,3,500,1,0,1,0,0,0,1,9
231303202,Desperado Shirt,3,2600,1,0,1,0,0,0,1,9
231303203,Desperado Shirt,3,4100,1,0,1,0,0,0,1,9
231303204,Desperado Shirt,3,5950,1,0,1,0,0,0,1,9
231303206,Desperado Shirt,3,13350,1,0,1,0,0,0,1,9
241100101,GIGN Pants,1,300,1,0,1,0,0,0,1,9
241100102,GIGN Pants,1,1650,1,0,1,0,0,0,1,9
241100103,GIGN Pants,1,2550,1,0,1,0,0,0,1,9
241100104,GIGN Pants,1,3750,1,0,1,0,0,0,1,9
241100106,GIGN Pants,1,8400,1,0,1,0,0,0,1,9
241100501,SWAT V01 Pants,1,300,0,0,1,0,0,0,1,9
241100502,SWAT V01 Pants,1,1700,0,0,1,0,0,0,1,9
241100503,SWAT V01 Pants,1,2700,0,0,1,0,0,0,1,9
241100504,SWAT V01 Pants,1,4500,0,0,1,0,0,0,1,9
241100506,SWAT V01 Pants,1,10800,0,0,1,0,0,0,1,9
241101001,SWAT V02 Pants,1,300,0,0,1,0,0,0,1,9
241101002,SWAT V02 Pants,1,1700,0,0,1,0,0,0,1,9
241101003,SWAT V02 Pants,1,2700,0,0,1,0,0,0,1,9
241101004,SWAT V02 Pants,1,4500,0,0,1,0,0,0,1,9
241101006,SWAT V02 Pants,1,10800,0,0,1,0,0,0,1,9
241101101,707 Pants,1,300,0,0,1,0,0,0,1,9
241101102,707 Pants,1,1700,0,0,1,0,0,0,1,9
241101103,707 Pants,1,2700,0,0,1,0,0,0,1,9
241101104,707 Pants,1,4500,0,0,1,0,0,0,1,9
241101106,707 Pants,1,10800,0,0,1,0,0,0,1,9
241101301,SWAT Pants,1,300,0,0,1,0,0,0,1,9
241101302,SWAT Pants,1,1700,0,0,1,0,0,0,1,9
